year,code,amount,last_amount,name,topname,depname,depcat,category,cat,ref,comment
2017,19.1.2.7-53191901107,26818000,26863000,岡山文化中心業務,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.7,"本年度預算數較上年度減列45千元，包括：
1.人員維持費10,702千元，較上年度減列約僱人員1人之人事費495千元。
2.辦理岡山文化中心業務16,116千元，較上年度增列演藝廳加裝升降式電動電纜450千元。"
2017,19.1.2.8-53191901108,48963000,39209000,文化中心業務,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,文化建設與活動,高雄市政府文化局主管,19.1.2.8,"本年度預算數較上年度增列9,754千元，包括：
1.藝文推廣業務5,351千元，較上年度增列國外旅費及購置舞台監視攝像機等經費600千元。
2.劇場管理業務18,253千元，較上年度增列演藝廳後臺服務人力委外及汰換演藝廳設備等經費6,832千元。
3.場地管理業務14,191千元，較上年度增列大東文化藝術中心與音樂館水電費及機電設備維護1,400千元。
4.駐衛警業務8,765千元，較上年度增列文化中心、大東文化藝術中心及音樂館委外保全等經費1,002千元。
5.展覽業務2,403千元，較上年度減列至高館麥克風擴音設備80千元。"
2017,19.1.3.1-53191907901,500000,500000,第一預備金,高雄市政府文化局主管,高雄市政府文化局,高雄市政府文化局,第一預備金,高雄市政府文化局主管,19.1.3.1,仍照上年度預算數編列。
2017,19.2.1.1-53191910101,114757000,125983000,行政管理,高雄市政府文化局主管,高雄市立美術館,高雄市立美術館,一般行政,高雄市政府文化局主管,19.2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費57,569千元，較上年度核實減列人事費898千元。
2.基本行政工作維持費57,188千元，較上年度減列學產地土地租金及保全人員等經費10,328千元。"
2017,19.2.2.1-53191910501,74919000,59469000,業務管理,高雄市政府文化局主管,高雄市立美術館,高雄市立美術館,活動與管理,高雄市政府文化局主管,19.2.2.1,"本年度預算數較上年度增列15,450千元，包括：
1.展覽企劃業務19,515千元，較上年度增列南島當代藝術計畫經費3,000千元。
2.典藏規劃與管理業務22,468千元，較上年度增列典藏品購置費13,000千元。
3.推廣業務15,087千元，較上年度增列國外旅費200千元。
4.研究美術業務3,724千元，較上年度減列南島當代藝術雙年展補助款及國外旅費等經費1,900千元。
5.博物館及地方文化館業務4,850千元，較上年度增列經典與扎根計畫等經費2,050千元。  
6.視覺藝術補助計畫1,200千元，較上年度減列展覽計畫等經費900千元。"
2017,19.3.1.1-53191920101,165626000,168594000,行政管理,高雄市政府文化局主管,高雄市立圖書館,高雄市立圖書館,一般行政,高雄市政府文化局主管,19.3.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費139,368千元，較上年度核實減列人事費1,357千元。
2.基本行政工作維持費26,258千元，較上年度減列業務助理及三節慰問金等經費1,611千元。"
2017,19.3.2.1-53191921201,294690000,231759000,開放閱覽,高雄市政府文化局主管,高雄市立圖書館,高雄市立圖書館,圖書管理,高雄市政府文化局主管,19.3.2.1,"本年度預算數較上年度增列62,931千元，包括：
1.館舍營運暨閱覽服務192,413千元，較上年度增列總館及各分館網路介接資訊教育中心維運等經費2,394千元。
2.總館及各分館71,917千元，較上年度增列高雄市仁武區前埔厝段44-2地號廢棄物移除工程及湖內分館無障礙設施等經費37,698千元。
3.公共圖書館活力再造(館舍營運)及資源整合計畫10,360千元，較上年度增列館藏充實及書香卓越典範補助專案計畫等經費4,839千元。
4.分館新建工程20,000千元，較上年度增列旗山分館新建工程18,000千元。"
2017,19.3.2.2-53191921202,26204000,24776000,各項活動,高雄市政府文化局主管,高雄市立圖書館,高雄市立圖書館,圖書管理,高雄市政府文化局主管,19.3.2.2,"本年度預算數較上年度增列1,428千元，包括：
1.新增公共圖書館活力再造(活動推廣)計畫1,448千元。
2.上年度辦理公共圖書館資源整合發展補助專案計畫，預算業已編竣，所列20千元如數減列。"
2017,19.4.1.1-53191930101,0,36253000,行政管理,高雄市政府文化局主管,高雄市立歷史博物館,高雄市立歷史博物館,一般行政,高雄市政府文化局主管,19.4.1.1,依高雄市專業文化機構設置自治條例，自106年度起改制行政法人。
2017,19.4.2.1-53191930501,0,43163000,業務管理,高雄市政府文化局主管,高雄市立歷史博物館,高雄市立歷史博物館,活動與管理,高雄市政府文化局主管,19.4.2.1,
2017,19.5.1.1-53191940101,0,13475000,行政管理,高雄市政府文化局主管,高雄市電影館,高雄市電影館,一般行政,高雄市政府文化局主管,19.5.1.1,依高雄市專業文化機構設置自治條例，自106年度起改制行政法人。
2017,19.5.2.1-53191940501,0,53587000,業務管理,高雄市政府文化局主管,高雄市電影館,高雄市電影館,活動與管理,高雄市政府文化局主管,19.5.2.1,
2017,20.1.1.1-60202000101,231443000,235389000,行政管理,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,一般行政,高雄市政府交通局主管,20.1.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費222,204千元，較上年度核實減列人事費3,110千元。
2.基本行政工作維持費9,239千元，較上年度減列三節慰問金及資訊軟硬體設備等經費836千元。"
2017,20.1.2.1-60202000901,84884000,51656000,運輸規劃,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,交通規劃及管理,高雄市政府交通局主管,20.1.2.1,"本年度預算數較上年度增列33,228千元，包括：
1.運輸規劃81,968千元，較上年度增列2017生態交通全球盛典等經費33,017千元。
2.運輸設施規劃及興建2,916千元，較上年度增列轉運站土地租金等經費211千元。"
2017,20.1.2.2-60202000902,311000,2131000,停車場管理,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,交通規劃及管理,高雄市政府交通局主管,20.1.2.2,"本年度預算數311千元，較上年度減列補助民營路外收費停車場應分攤之地價稅及房屋稅1,820千元。"
2017,20.1.2.3-60202000903,2048958000,1445537000,運輸管理,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,交通規劃及管理,高雄市政府交通局主管,20.1.2.3,"本年度預算數較上年度增列603,421千元，包括：
1.運輸業務1,863,371千元，較上年度增列公車業者營運虧損補貼及公路公共運輸提昇計畫等經費571,173千元。
2.運輸監理145,042千元，較上年度增列旗鼓航線新購電力驅動渡輪及岸上快速充電設備計畫等經費35,353千元。
3.運輸設施管理40,149千元，較上年度減列運輸場站與候車設施水電費等經費3,105千元。"
2017,20.1.2.4-60202000904,176796000,182687000,交通管制,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,交通規劃及管理,高雄市政府交通局主管,20.1.2.4,"本年度預算數較上年度減列5,891千元，包括：
1.交通管制業務62,761千元，較上年度減列環島自行車道設置導引標誌標線工程等經費5,002千元。
2.智慧運輸中心業務114,035千元，較上年度減列智慧交通基礎建設與應用計畫等經費889千元。"
2017,20.1.2.5-60202000905,19597000,15798000,交通裁罰業務,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,交通規劃及管理,高雄市政府交通局主管,20.1.2.5,"本年度預算數19,597千元，較上年度增列辦理強制執行所需掛號郵資等經費3,799千元。"
2017,20.1.3.1-60202007901,240000,240000,第一預備金,高雄市政府交通局主管,高雄市政府交通局,高雄市政府交通局,第一預備金,高雄市政府交通局主管,20.1.3.1,仍照上年度預算數編列。
2017,20.2.1.1-60202011001,10316000,10314000,車輛行車事故鑑定業,高雄市政府交通局主管,高雄市政府交通局車輛行,高雄市政府交通局車輛行,交通行政,高雄市政府交通局主管,20.2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費7,919千元，較上年度核實增列人事費149千元。
2.基本行政工作維持費2,397千元，較上年度減列書表印製等經費147千元。"
2017,21.1.1.1-58212100101,100456000,100836000,行政管理,高雄市政府海洋局主管,高雄市政府海洋局,高雄市政府海洋局,一般行政,高雄市政府海洋局主管,21.1.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費94,661千元，較上年度核實減列人事費523千元。
2.基本行政工作維持費5,795千元，較上年度增列一般事務費等經費143千元。"
2017,21.1.2.1-58212100401,30641000,37919000,港務行政及管理,高雄市政府海洋局主管,高雄市政府海洋局,高雄市政府海洋局,港務行政,高雄市政府海洋局主管,21.1.2.1,"本年度預算數較上年度減列7,278千元，包括：
1.其它業務運作及維持經費7,989千元，較上年度增列租用車輛等經費394千元。
2.第二類漁港管理維護相關經費22,652千元，較上年度減列672千元。
3.上年度辦理中芸漁港波浪觀測調查工作、興達漁港遊艇觀光商業區BOT先期規劃暨招商計畫及彌陀漁港照明設備改善工程預算業已編竣，所列7,000千元如數減列。"
2017,21.1.3.1-58212100501,3647000,3282000,漁業行政及管理,高雄市政府海洋局主管,高雄市政府海洋局,高雄市政府海洋局,漁業行政,高雄市政府海洋局主管,21.1.3.1,"本年度預算數較上年度增列365千元，包括：
1.新增漁村旅遊及產業推廣計畫480千元。 
2.漁村休閒漁業推廣計畫310千元，較上年度減列115千元。"
2017,21.1.3.2-58212100502,27141000,106838000,漁業輔導及推廣,高雄市政府海洋局主管,高雄市政府海洋局,高雄市政府海洋局,漁業行政,高雄市政府海洋局主管,21.1.3.2,"本年度預算數較上年度減列79,697千元，包括：
1.新增辦理流域綜合治理計畫-魚塭加高塭堤及循環水養殖設施補助計畫1,115千元。
2.新增辦理獎勵地方政府強化食品安全管理方案試辦計畫3,000千元。
3.新增辦理高雄市彌陀區虱目魚虱想起-海味漁鄉產業輔導計畫5,000千元。
4.其它業務運作及維持經費14,196千元，較上年度增列行銷推廣等經費743千元。
5.補助漁會及漁業團體3,830千元，較上年度減列685千元。
6.上年度辦理岡山魚市場遷建經費預算業已編竣，所列88,870千元，如數減列。"
2017,21.1.4.1-58212100601,406779000,133313000,漁業工程規劃及修建,高雄市政府海洋局主管,高雄市政府海洋局,高雄市政府海洋局,漁業設施,高雄市政府海洋局主管,21.1.4.1,"本年度預算數較上年度增列273,466千元，包括：
一、汕尾漁港土方標售及其它業務運作相關經費4,492千元，較上年度增列汕尾漁港土方標售空污費等費用839千元。
二、設備及投資402,287千元，較上年度增列272,627千元，本年度編列項目如下：
1.漁港疏浚及漁業設施興(修)建維護工程25,575千元。
2.蚵子寮魚貨直銷中心新建工程80,000千元。
3.促進養殖漁業與環境和諧計畫82,668千元。
4.永安、永華與新港養殖漁業生產區移動式抽水機購置20,800千元。
5.中芸漁港東防波堤延長工程104,000千元。
6.達漁港加油碼頭修復工程2,290千元。
7.彌陀養殖魚塭集中區東西向排水工程4,683千元。
8.鳳鼻頭漁港環境綠化改善工程6,500千元。
9.鳳鼻頭漁港疏浚工程4,000千元。
10.流域綜合治理計畫-水產養殖排水-高雄市養殖區排水路清淤工作1,771千元。
11.岡山魚市場遷建計畫工程70,000千元。"
